Time [s], O2 [raw], CO2 [ppm], Caliper [deg C], Disk[deg C], Ambient [deg C],
159.0, 0.0, 4964.0, 41.750, 38.569, 40.69, 
159.0, 0.0, 4964.0, 41.750, 38.619, 40.49, 
159.0, 0.0, 4964.0, 41.750, 38.649, 40.59, 
160.0, 0.0, 4964.0, 41.750, 38.559, 40.59, 
160.0, 0.0, 4963.500, 41.750, 38.529, 40.59, 
161.0, 0.0, 4963.0, 41.750, 38.579, 40.59, 
161.0, 0.0, 4963.0, 41.750, 38.630, 40.50, 
161.0, 0.0, 4963.0, 41.750, 38.770, 40.80, 
162.0, 0.0, 4963.0, 41.750, 38.569, 40.20, 
162.0, 0.0, 4963.0, 41.750, 38.699, 40.320, 
162.0, 0.0, 4964.0, 41.750, 38.539, 40.69, 
163.0, 0.0, 4964.0, 41.750, 38.669, 40.49, 
163.0, 0.0, 4964.0, 41.750, 38.539, 40.39, 
163.0, 0.0, 4964.0, 41.750, 38.569, 40.50, 
164.0, 0.0, 4964.0, 41.750, 38.529, 40.39, 
164.0, 0.0, 4984.0, 41.750, 38.529, 40.80, 
165.0, 0.0, 5004.0, 41.750, 38.569, 40.70, 
165.0, 0.0, 5004.0, 41.750, 38.550, 40.29, 
165.0, 0.0, 5004.0, 41.750, 38.539, 40.70, 
166.0, 0.0, 5004.0, 41.750, 38.570, 40.69, 
166.0, 0.0, 5004.0, 41.750, 38.529, 40.50, 
166.0, 0.0, 5047.0, 41.750, 38.529, 40.59, 
167.0, 0.0, 5047.0, 41.750, 38.520, 40.49, 
167.0, 0.0, 5047.0, 41.750, 38.520, 40.39, 
167.0, 0.0, 5047.0, 41.750, 38.520, 40.70, 
168.0, 0.0, 5047.0, 41.750, 38.529, 40.49, 
168.0, 0.0, 5064.500, 41.750, 38.699, 40.190, 
169.0, 0.0, 5082.0, 41.750, 38.660, 40.59, 
169.0, 0.0, 5082.0, 41.750, 38.519, 40.100, 
169.0, 0.0, 5082.0, 41.750, 38.529, 40.59, 
170.0, 0.0, 5082.0, 41.750, 38.520, 40.50, 
170.0, 0.0, 7541.0, 41.750, 38.509, 40.59, 
170.0, 0.0, 5115.0, 41.750, 38.509, 40.49, 
171.0, 0.0, 5115.0, 41.750, 38.490, 40.39, 
171.0, 0.0, 5115.0, 41.750, 38.520, 40.50, 
172.0, 0.0, 5115.0, 41.750, 38.500, 40.59, 
172.0, 0.0, 5115.0, 41.750, 38.519, 40.59, 
172.0, 0.0, 5130.0, 41.750, 38.500, 40.69, 
173.0, 0.0, 5145.0, 41.750, 38.520, 40.39, 
173.0, 0.0, 5145.0, 41.750, 38.500, 40.59, 
173.0, 0.0, 5145.0, 41.750, 38.559, 40.69, 
174.0, 0.0, 5145.0, 41.750, 38.489, 40.39, 
174.0, 0.0, 5145.0, 41.750, 38.500, 40.49, 
174.0, 0.0, 5166.0, 41.750, 38.520, 40.70, 
175.0, 0.0, 5166.0, 41.750, 38.510, 40.50, 
175.0, 0.0, 5166.0, 41.750, 38.510, 40.59, 
176.0, 0.0, 5166.0, 41.750, 38.520, 40.110, 
176.0, 0.0, 5166.0, 41.750, 38.520, 40.69, 
176.0, 0.0, 5185.500, 41.750, 38.489, 40.39, 
177.0, 0.0, 5205.0, 41.750, 38.470, 40.80, 
177.0, 0.0, 5205.0, 41.750, 38.500, 40.59, 
177.0, 0.0, 5205.0, 41.750, 38.479, 40.50, 
178.0, 0.0, 5205.0, 41.750, 38.459, 40.50, 
178.0, 0.0, 5205.0, 41.750, 38.520, 40.80, 
178.0, 0.0, 5282.0, 41.750, 38.509, 40.80, 
179.0, 0.0, 5282.0, 41.750, 38.510, 40.40, 
179.0, 0.0, 5282.0, 41.750, 38.510, 40.49, 
180.0, 0.0, 5282.0, 41.750, 38.520, 40.69, 
180.0, 0.0, 5282.0, 41.625, 38.520, 40.50, 
180.0, 0.0, 10000.0, 41.750, 38.510, 40.89, 
181.0, 0.0, 5399.0, 41.750, 38.470, 40.29, 
181.0, 0.0, 5399.0, 41.750, 38.470, 40.70, 
181.0, 0.0, 5399.0, 41.625, 38.459, 40.69, 
182.0, 0.0, 5399.0, 41.750, 38.440, 40.70, 
182.0, 0.0, 5476.0, 41.625, 38.480, 40.29, 
183.0, 0.0, 5553.0, 41.750, 38.500, 40.59, 
183.0, 0.0, 5553.0, 41.500, 38.480, 40.59, 
183.0, 0.0, 5553.0, 41.500, 38.470, 40.70, 
184.0, 0.0, 5553.0, 41.500, 38.479, 40.49, 
184.0, 0.0, 5553.0, 41.625, 38.470, 40.49, 
185.0, 0.0, 5733.0, 41.500, 38.520, 40.59, 
185.0, 0.0, 5733.0, 41.500, 38.509, 40.80, 
185.0, 0.0, 5733.0, 41.625, 38.440, 40.50, 
186.0, 0.0, 5733.0, 41.625, 38.500, 40.50, 
186.0, 0.0, 5733.0, 41.625, 38.509, 40.50, 
186.0, 0.0, 5823.500, 41.750, 38.430, 40.29, 
187.0, 0.0, 5914.0, 41.750, 38.440, 40.39, 
187.0, 0.0, 5914.0, 41.625, 38.470, 40.59, 
187.0, 0.0, 5914.0, 41.625, 38.500, 40.99, 
188.0, 0.0, 5914.0, 41.625, 38.610, 40.210, 
188.0, 0.0, 5914.0, 41.500, 38.440, 40.39, 
188.0, 0.0, 6070.0, 41.625, 38.430, 40.69, 
189.0, 0.0, 6070.0, 41.625, 38.449, 40.39, 
189.0, 0.0, 6070.0, 41.625, 38.529, 40.59, 
190.0, 0.0, 6070.0, 41.750, 38.479, 40.59, 
190.0, 0.0, 6070.0, 41.500, 38.470, 40.70, 
190.0, 0.0, 6150.0, 41.625, 38.470, 40.59, 
191.0, 0.0, 6230.0, 41.500, 38.489, 40.70, 
191.0, 0.0, 6230.0, 41.500, 38.470, 40.59, 
191.0, 0.0, 6230.0, 41.500, 38.449, 40.59, 
192.0, 0.0, 6230.0, 41.500, 38.410, 40.50, 
192.0, 0.0, 6230.0, 41.500, 38.470, 40.70, 
193.0, 0.0, 6374.0, 41.500, 38.399, 40.50, 
193.0, 0.0, 6374.0, 41.500, 38.399, 40.49, 
193.0, 0.0, 6374.0, 41.625, 38.470, 40.100, 
194.0, 0.0, 6374.0, 41.500, 38.490, 40.80, 
194.0, 0.0, 6374.0, 41.625, 38.489, 40.59, 
194.0, 0.0, 10000.0, 41.500, 38.489, 40.49, 
195.0, 0.0, 6531.0, 41.625, 38.480, 40.29, 
195.0, 0.0, 6531.0, 41.750, 38.480, 40.70, 
196.0, 0.0, 6531.0, 41.500, 38.389, 40.59, 
196.0, 0.0, 6531.0, 41.500, 38.480, 40.39, 
196.0, 0.0, 6634.500, 41.500, 38.419, 40.39, 
197.0, 0.0, 6738.0, 41.500, 38.459, 40.50, 
197.0, 0.0, 6738.0, 41.500, 38.539, 40.69, 
197.0, 0.0, 6738.0, 41.500, 38.460, 40.39, 
198.0, 0.0, 6738.0, 41.500, 38.410, 40.89, 
198.0, 0.0, 6738.0, 41.500, 38.440, 40.110, 
199.0, 0.0, 6944.0, 41.500, 38.500, 40.59, 
199.0, 0.0, 6944.0, 41.500, 38.489, 40.49, 
199.0, 0.0, 6944.0, 41.500, 38.470, 40.49, 
200.0, 0.0, 6944.0, 41.500, 38.500, 40.29, 
200.0, 0.0, 6944.0, 41.500, 38.510, 40.70, 
200.0, 0.0, 7025.0, 41.500, 38.529, 40.39, 
201.0, 0.0, 7106.0, 41.500, 38.549, 40.49, 
201.0, 0.0, 7106.0, 41.500, 38.489, 40.39, 
201.0, 0.0, 7106.0, 41.500, 38.480, 40.39, 
202.0, 0.0, 7106.0, 41.500, 38.720, 40.50, 
202.0, 0.0, 7106.0, 41.500, 38.440, 40.59, 
203.0, 0.0, 7252.0, 41.500, 38.500, 40.29, 
203.0, 0.0, 7252.0, 41.500, 38.459, 40.10, 
203.0, 0.0, 7252.0, 41.500, 38.410, 40.29, 
204.0, 0.0, 7252.0, 41.500, 38.479, 40.40, 
204.0, 0.0, 7252.0, 41.500, 38.470, 40.80, 
204.0, 0.0, 7314.500, 41.500, 38.460, 40.50, 
205.0, 0.0, 7377.0, 41.500, 38.500, 40.29, 
205.0, 0.0, 7377.0, 41.500, 38.500, 40.50, 
205.0, 0.0, 7377.0, 41.500, 38.470, 40.70, 
206.0, 0.0, 7377.0, 41.500, 38.489, 40.39, 
206.0, 0.0, 7377.0, 41.500, 38.459, 40.39, 
207.0, 0.0, 7453.0, 41.500, 38.440, 40.39, 
207.0, 0.0, 7453.0, 41.500, 38.389, 40.190, 
207.0, 0.0, 7453.0, 41.500, 38.459, 40.49, 
208.0, 0.0, 7453.0, 41.500, 38.419, 40.39, 
208.0, 0.0, 7453.0, 41.500, 38.410, 40.29, 
208.0, 0.0, 10000.0, 41.500, 38.410, 40.70, 
209.0, 0.0, 7534.0, 41.500, 38.460, 40.169, 
209.0, 0.0, 7534.0, 41.500, 38.360, 40.40, 
210.0, 0.0, 7534.0, 41.500, 38.350, 40.59, 
210.0, 0.0, 7534.0, 41.500, 38.380, 40.49, 
210.0, 0.0, 7560.500, 41.375, 38.529, 40.199, 
211.0, 0.0, 7587.0, 41.500, 38.440, 40.50, 
211.0, 0.0, 7587.0, 41.500, 38.309, 40.190, 
211.0, 0.0, 7587.0, 41.500, 38.349, 40.39, 
212.0, 0.0, 7587.0, 41.500, 38.449, 40.50, 
212.0, 0.0, 7587.0, 41.500, 38.369, 40.80, 
213.0, 0.0, 7625.0, 41.500, 38.520, 40.160, 
213.0, 0.0, 7625.0, 41.500, 38.379, 40.69, 
213.0, 0.0, 7625.0, 41.500, 38.349, 40.69, 
214.0, 0.0, 7625.0, 41.500, 38.349, 40.70, 
214.0, 0.0, 7625.0, 41.500, 38.360, 40.80, 
214.0, 0.0, 7628.0, 41.500, 38.349, 40.50, 
215.0, 0.0, 7631.0, 41.500, 38.360, 40.80, 
215.0, 0.0, 7631.0, 41.500, 38.360, 40.39, 
215.0, 0.0, 7631.0, 41.500, 38.389, 40.59, 
216.0, 0.0, 7631.0, 41.500, 38.369, 40.59, 
216.0, 0.0, 7631.0, 41.500, 38.380, 40.50, 
217.0, 0.0, 7653.0, 41.375, 38.559, 40.39, 
217.0, 0.0, 7653.0, 41.500, 38.360, 40.29, 
217.0, 0.0, 7653.0, 41.500, 38.419, 40.59, 
218.0, 0.0, 7653.0, 41.500, 38.320, 40.39, 
218.0, 0.0, 7653.0, 41.500, 38.369, 40.49, 
218.0, 0.0, 10000.0, 41.500, 38.350, 40.89, 
219.0, 0.0, 7649.0, 41.500, 38.339, 40.29, 
219.0, 0.0, 7649.0, 41.500, 38.429, 40.150, 
220.0, 0.0, 7649.0, 41.375, 38.270, 40.40, 
220.0, 0.0, 7649.0, 41.500, 38.319, 40.19, 
220.0, 0.0, 7649.0, 41.500, 38.320, 40.39, 
221.0, 0.0, 7649.0, 41.250, 38.309, 40.29, 
221.0, 0.0, 7649.0, 41.500, 38.360, 40.69, 
221.0, 0.0, 7649.0, 41.500, 38.309, 40.49, 
222.0, 0.0, 7649.0, 41.500, 38.319, 40.29, 
222.0, 0.0, 7649.0, 41.375, 38.290, 40.20, 
223.0, 0.0, 7639.0, 41.500, 38.369, 40.49, 
223.0, 0.0, 7639.0, 41.375, 38.289, 40.19, 
223.0, 0.0, 7639.0, 41.375, 38.339, 40.49, 
224.0, 0.0, 7639.0, 41.500, 38.339, 40.40, 
224.0, 0.0, 7639.0, 41.375, 38.360, 40.39, 
224.0, 0.0, 7618.500, 41.500, 38.339, 40.59, 
225.0, 0.0, 7598.0, 41.500, 38.350, 40.20, 
225.0, 0.0, 7598.0, 41.250, 38.389, 40.59, 
225.0, 0.0, 7598.0, 41.375, 38.330, 40.29, 
226.0, 0.0, 7598.0, 41.375, 38.339, 40.29, 
226.0, 0.0, 7598.0, 41.500, 38.320, 40.39, 
227.0, 0.0, 7547.0, 41.375, 38.419, 40.49, 
227.0, 0.0, 7547.0, 41.250, 38.619, 40.149, 
227.0, 0.0, 7547.0, 41.375, 38.489, 40.59, 
228.0, 0.0, 7547.0, 41.375, 38.350, 40.49, 
228.0, 0.0, 7547.0, 41.250, 38.389, 40.50, 
228.0, 0.0, 7520.500, 41.375, 38.339, 40.29, 
229.0, 0.0, 7494.0, 41.375, 38.350, 40.20, 
229.0, 0.0, 7494.0, 41.500, 38.309, 40.20, 
229.0, 0.0, 7494.0, 41.500, 38.330, 40.39, 
230.0, 0.0, 7494.0, 41.500, 38.339, 40.50, 
230.0, 0.0, 7494.0, 41.500, 38.459, 40.160, 
231.0, 0.0, 7436.0, 41.500, 38.309, 40.20, 
231.0, 0.0, 7436.0, 41.250, 38.439, 40.139, 
231.0, 0.0, 7436.0, 41.375, 38.349, 40.29, 
232.0, 0.0, 7436.0, 41.500, 38.339, 40.49, 
232.0, 0.0, 7436.0, 41.375, 38.320, 40.50, 
232.0, 0.0, 10000.0, 41.250, 38.369, 40.29, 
233.0, 0.0, 7377.0, 41.500, 38.330, 40.139, 
233.0, 0.0, 7377.0, 41.500, 38.349, 40.59, 
234.0, 0.0, 7377.0, 41.500, 38.309, 40.9, 
234.0, 0.0, 7377.0, 41.375, 38.449, 40.149, 
234.0, 0.0, 7362.0, 41.500, 38.339, 40.169, 
235.0, 0.0, 7347.0, 41.500, 38.459, 40.139, 
235.0, 0.0, 7347.0, 41.375, 38.379, 40.39, 
235.0, 0.0, 7347.0, 41.500, 38.339, 40.50, 
236.0, 0.0, 7347.0, 41.375, 38.369, 40.49, 
236.0, 0.0, 7347.0, 41.375, 38.330, 40.39, 
237.0, 0.0, 7311.0, 41.250, 38.360, 40.169, 
237.0, 0.0, 7311.0, 41.375, 38.410, 40.39, 
237.0, 0.0, 7311.0, 41.250, 38.330, 40.39, 
238.0, 0.0, 7311.0, 41.250, 38.360, 40.20, 
238.0, 0.0, 7311.0, 41.250, 38.380, 40.20, 
238.0, 0.0, 7290.500, 41.250, 38.419, 40.139, 
239.0, 0.0, 7270.0, 41.250, 38.320, 40.29, 
239.0, 0.0, 7270.0, 41.500, 38.329, 40.29, 
240.0, 0.0, 7270.0, 41.250, 38.309, 40.39, 
240.0, 0.0, 7270.0, 41.375, 38.369, 40.20, 
240.0, 0.0, 7270.0, 41.250, 38.459, 40.70, 
241.0, 0.0, 7242.0, 41.375, 38.389, 40.49, 
241.0, 0.0, 7242.0, 41.250, 38.510, 40.29, 
241.0, 0.0, 7242.0, 41.500, 38.319, 40.10, 
242.0, 0.0, 7242.0, 41.375, 38.299, 40.20, 
242.0, 0.0, 7242.0, 41.250, 38.309, 40.9, 
242.0, 0.0, 10000.0, 41.250, 38.369, 40.29, 
243.0, 0.0, 7220.0, 41.375, 38.350, 40.160, 
243.0, 0.0, 7220.0, 41.250, 38.369, 40.10, 
244.0, 0.0, 7220.0, 41.250, 38.479, 40.10, 
244.0, 0.0, 7220.0, 41.500, 38.389, 40.9, 
244.0, 0.0, 7215.0, 41.500, 38.369, 40.9, 
245.0, 0.0, 7210.0, 41.500, 38.380, 40.159, 
245.0, 0.0, 7210.0, 41.500, 38.349, 39.990, 
246.0, 0.0, 7210.0, 41.500, 38.299, 40.20, 
246.0, 0.0, 7210.0, 41.375, 38.509, 40.149, 
246.0, 0.0, 7210.0, 41.375, 38.349, 40.50, 
247.0, 0.0, 7216.0, 41.500, 38.369, 40.29, 
247.0, 0.0, 7216.0, 41.500, 38.329, 40.20, 
247.0, 0.0, 7216.0, 41.250, 38.440, 39.990, 
248.0, 0.0, 7216.0, 41.250, 38.529, 40.10, 
248.0, 0.0, 7216.0, 41.375, 38.410, 40.130, 
248.0, 0.0, 7231.0, 41.375, 38.300, 40.20, 
249.0, 0.0, 7246.0, 41.250, 38.350, 40.40, 
249.0, 0.0, 7246.0, 41.375, 38.320, 40.19, 
250.0, 0.0, 7246.0, 41.500, 38.339, 40.9, 
250.0, 0.0, 7246.0, 41.250, 38.369, 40.20, 
250.0, 0.0, 7246.0, 41.250, 38.339, 40.9, 
251.0, 0.0, 7272.0, 41.375, 38.440, 40.9, 
251.0, 0.0, 7272.0, 41.375, 38.540, 40.9, 
251.0, 0.0, 7272.0, 41.250, 38.339, 40.19, 
252.0, 0.0, 7272.0, 41.250, 38.479, 40.160, 
252.0, 0.0, 7272.0, 41.250, 38.389, 40.20, 
252.0, 0.0, 7280.500, 41.250, 38.430, 40.9, 
253.0, 0.0, 7289.0, 41.250, 38.339, 40.139, 
253.0, 0.0, 7289.0, 41.250, 38.380, 40.39, 
254.0, 0.0, 7289.0, 41.250, 38.380, 40.160, 
254.0, 0.0, 7289.0, 41.250, 38.380, 40.20, 
254.0, 0.0, 7289.0, 41.250, 38.360, 40.20, 
255.0, 0.0, 7297.0, 41.250, 38.309, 40.119, 
255.0, 0.0, 7297.0, 41.250, 38.350, 40.9, 
255.0, 0.0, 7297.0, 41.375, 38.489, 40.149, 
256.0, 0.0, 7297.0, 41.375, 38.469, 40.0, 
256.0, 0.0, 7297.0, 41.250, 38.319, 40.0, 
256.0, 0.0, 7316.500, 41.250, 38.449, 40.19, 
257.0, 0.0, 7336.0, 41.250, 38.360, 40.10, 
257.0, 0.0, 7336.0, 41.500, 38.539, 40.119, 
258.0, 0.0, 7336.0, 41.250, 38.350, 40.10, 
258.0, 0.0, 7336.0, 41.375, 38.380, 40.0, 
258.0, 0.0, 7336.0, 41.250, 38.369, 40.29, 
259.0, 0.0, 7353.0, 41.375, 38.559, 40.149, 
259.0, 0.0, 7353.0, 41.250, 38.330, 40.29, 
259.0, 0.0, 7353.0, 41.250, 38.429, 40.20, 
260.0, 0.0, 7353.0, 41.250, 38.389, 40.20, 
260.0, 0.0, 7353.0, 41.375, 38.330, 40.0, 
260.0, 0.0, 7360.0, 41.375, 38.569, 40.29, 
261.0, 0.0, 7367.0, 41.250, 38.380, 40.0, 
261.0, 0.0, 7367.0, 41.375, 38.349, 40.9, 
262.0, 0.0, 7367.0, 41.250, 38.339, 40.10, 
262.0, 0.0, 7367.0, 41.375, 38.360, 40.49, 
262.0, 0.0, 7367.0, 41.250, 38.440, 40.240, 
263.0, 0.0, 7367.0, 41.250, 38.339, 40.89, 
263.0, 0.0, 7367.0, 41.250, 38.350, 40.0, 
263.0, 0.0, 7367.0, 41.250, 38.480, 39.979, 
264.0, 0.0, 7367.0, 41.250, 38.630, 40.139, 
264.0, 0.0, 7367.0, 41.250, 38.360, 40.0, 
264.0, 0.0, 7360.0, 41.250, 38.459, 40.130, 
265.0, 0.0, 7353.0, 41.250, 38.309, 39.979, 
265.0, 0.0, 7353.0, 41.250, 38.399, 40.0, 
266.0, 0.0, 7353.0, 41.250, 38.350, 40.0, 
266.0, 0.0, 7353.0, 41.250, 38.360, 40.19, 
266.0, 0.0, 7353.0, 41.250, 38.399, 39.989, 
267.0, 0.0, 7350.0, 41.375, 38.460, 40.10, 
267.0, 0.0, 7350.0, 41.250, 38.320, 40.139, 
267.0, 0.0, 7350.0, 41.250, 38.299, 40.39, 
268.0, 0.0, 7350.0, 41.250, 38.299, 40.20, 
268.0, 0.0, 7350.0, 41.250, 38.400, 40.9, 
268.0, 0.0, 10000.0, 41.250, 38.549, 40.250, 
269.0, 0.0, 7359.0, 41.250, 38.339, 40.0, 
269.0, 0.0, 7359.0, 41.250, 38.609, 40.10, 
270.0, 0.0, 7359.0, 41.250, 38.479, 40.110, 
270.0, 0.0, 7359.0, 41.250, 38.339, 40.0, 
270.0, 0.0, 7362.0, 41.250, 38.330, 39.989, 
271.0, 0.0, 7365.0, 41.250, 38.339, 40.20, 
271.0, 0.0, 7365.0, 41.250, 38.319, 39.989, 
272.0, 0.0, 7365.0, 41.250, 38.299, 40.20, 
272.0, 0.0, 7365.0, 41.250, 38.360, 40.150, 
272.0, 0.0, 7365.0, 41.250, 38.379, 40.20, 
273.0, 0.0, 7369.0, 41.375, 38.279, 39.979, 
273.0, 0.0, 7369.0, 41.250, 38.299, 40.0, 
273.0, 0.0, 7369.0, 41.250, 38.309, 40.0, 
274.0, 0.0, 7369.0, 41.250, 38.429, 39.979, 
274.0, 0.0, 7369.0, 41.250, 38.339, 40.150, 
274.0, 0.0, 7365.0, 41.250, 38.419, 40.129, 
275.0, 0.0, 7361.0, 41.250, 38.290, 39.979, 
275.0, 0.0, 7361.0, 41.250, 38.389, 40.19, 
276.0, 0.0, 7361.0, 41.250, 38.349, 40.0, 
276.0, 0.0, 7361.0, 41.250, 38.369, 40.0, 
276.0, 0.0, 7361.0, 41.250, 38.309, 40.0, 
277.0, 0.0, 7363.0, 41.250, 38.320, 40.119, 
277.0, 0.0, 7363.0, 41.250, 38.360, 40.10, 
277.0, 0.0, 7363.0, 41.250, 38.400, 39.959, 
278.0, 0.0, 7363.0, 41.250, 38.479, 40.240, 
278.0, 0.0, 7363.0, 41.250, 38.229, 39.989, 
279.0, 0.0, 7369.0, 41.250, 38.440, 40.110, 
279.0, 0.0, 7375.0, 41.250, 38.469, 40.129, 
279.0, 0.0, 7375.0, 41.250, 38.309, 39.970, 
280.0, 0.0, 7375.0, 41.250, 38.270, 39.979, 
280.0, 0.0, 7375.0, 41.250, 38.319, 39.970, 
280.0, 0.0, 8687.500, 41.250, 38.440, 40.100, 
281.0, 0.0, 7396.0, 41.250, 38.339, 39.970, 
281.0, 0.0, 7396.0, 41.250, 38.369, 39.979, 
282.0, 0.0, 7396.0, 41.250, 38.309, 39.979, 
282.0, 0.0, 7396.0, 41.250, 38.319, 39.950, 
282.0, 0.0, 7396.0, 41.250, 38.290, 39.990, 
283.0, 0.0, 10000.0, 41.250, 38.209, 39.950, 
283.0, 0.0, 7413.0, 41.250, 38.490, 40.0, 
283.0, 0.0, 7413.0, 41.250, 38.279, 40.110, 
284.0, 0.0, 7413.0, 41.250, 38.269, 39.990, 
284.0, 0.0, 7413.0, 41.250, 38.419, 40.119, 
285.0, 0.0, 7420.0, 41.250, 38.239, 39.989, 
285.0, 0.0, 7427.0, 41.250, 38.239, 39.990, 
285.0, 0.0, 7427.0, 41.250, 38.320, 40.0, 
286.0, 0.0, 7427.0, 41.250, 38.279, 40.0, 
286.0, 0.0, 7427.0, 41.250, 38.419, 39.989, 
286.0, 0.0, 8713.500, 41.250, 38.329, 40.0, 
287.0, 0.0, 7435.0, 41.250, 38.409, 40.130, 
287.0, 0.0, 7435.0, 41.250, 38.229, 39.989, 
288.0, 0.0, 7435.0, 41.250, 38.229, 39.990, 
288.0, 0.0, 7435.0, 41.250, 38.269, 39.989, 
288.0, 0.0, 7443.500, 41.250, 38.250, 39.979, 
289.0, 0.0, 7452.0, 41.250, 38.290, 39.979, 
289.0, 0.0, 7452.0, 41.250, 38.360, 40.139, 
290.0, 0.0, 7452.0, 41.250, 38.399, 40.130, 
290.0, 0.0, 7452.0, 41.250, 38.279, 39.970, 
290.0, 0.0, 7452.0, 41.250, 38.300, 39.990, 
291.0, 0.0, 7471.0, 41.250, 38.250, 39.940, 
291.0, 0.0, 7471.0, 41.250, 38.299, 39.970, 
292.0, 0.0, 7471.0, 41.250, 38.319, 39.980, 
292.0, 0.0, 7471.0, 41.250, 38.410, 40.250, 
292.0, 0.0, 7471.0, 41.250, 38.240, 39.970, 
293.0, 0.0, 7481.0, 41.250, 38.410, 40.259, 
293.0, 0.0, 7491.0, 41.250, 38.319, 39.990, 
293.0, 0.0, 7491.0, 41.250, 38.290, 39.970, 
294.0, 0.0, 7491.0, 41.250, 38.299, 39.970, 
294.0, 0.0, 7491.0, 41.250, 38.569, 40.110, 
294.0, 0.0, 7491.0, 41.250, 38.269, 40.0, 
295.0, 0.0, 7522.0, 41.250, 38.270, 39.970, 
295.0, 0.0, 7522.0, 41.250, 38.389, 40.89, 
296.0, 0.0, 7522.0, 41.250, 38.299, 39.960, 
296.0, 0.0, 7522.0, 41.250, 38.279, 40.80, 
296.0, 0.0, 7522.0, 41.250, 38.239, 39.979, 
297.0, 0.0, 7537.0, 41.250, 38.250, 39.950, 
297.0, 0.0, 7552.0, 41.250, 38.330, 39.970, 
297.0, 0.0, 7552.0, 41.250, 38.270, 40.119, 
298.0, 0.0, 7552.0, 41.250, 38.350, 40.0, 
298.0, 0.0, 7552.0, 41.250, 38.299, 39.979, 
298.0, 0.0, 7552.0, 41.250, 38.279, 39.979, 
299.0, 0.0, 7565.0, 41.250, 38.209, 39.970, 
299.0, 0.0, 7565.0, 41.250, 38.360, 40.0, 
300.0, 0.0, 7565.0, 41.250, 38.599, 39.980, 
300.0, 0.0, 7565.0, 41.250, 38.429, 39.979, 
300.0, 0.0, 7565.0, 41.125, 37.989, 39.960, 
301.0, 0.0, 10000.0, 41.250, 37.709, 40.10, 
301.0, 0.0, 7594.0, 41.250, 37.559, 39.940, 
301.0, 0.0, 7594.0, 41.250, 37.699, 40.0, 
302.0, 0.0, 7594.0, 41.250, 37.979, 40.110, 
302.0, 0.0, 7594.0, 41.125, 38.379, 39.970, 
302.0, 0.0, 7604.0, 41.250, 37.779, 39.970, 
303.0, 0.0, 7614.0, 41.250, 37.559, 39.949, 
303.0, 0.0, 7614.0, 41.125, 37.779, 39.979, 
304.0, 0.0, 7614.0, 41.250, 38.130, 39.949, 
304.0, 0.0, 7614.0, 41.250, 38.179, 39.979, 
304.0, 0.0, 7614.0, 41.250, 37.630, 39.970, 
305.0, 0.0, 7684.0, 41.250, 37.800, 39.940, 
305.0, 0.0, 7684.0, 41.250, 38.149, 39.910, 
306.0, 0.0, 7684.0, 41.250, 37.889, 39.940, 
306.0, 0.0, 7684.0, 41.250, 37.520, 39.970, 
306.0, 0.0, 7684.0, 41.125, 37.809, 39.919, 
307.0, 0.0, 10000.0, 41.250, 38.250, 40.190, 
307.0, 0.0, 7747.0, 41.250, 37.459, 39.919, 
307.0, 0.0, 7747.0, 41.250, 37.690, 39.940, 
308.0, 0.0, 7747.0, 41.250, 38.90, 39.889, 
308.0, 0.0, 7747.0, 41.250, 37.800, 39.910, 
309.0, 0.0, 7790.0, 41.250, 37.659, 39.899, 
309.0, 0.0, 7833.0, 41.125, 38.50, 39.889, 
309.0, 0.0, 7833.0, 41.125, 38.270, 39.940, 
310.0, 0.0, 7833.0, 41.250, 37.569, 39.919, 
310.0, 0.0, 7833.0, 41.250, 37.709, 39.889, 
310.0, 0.0, 7833.0, 41.250, 38.309, 39.869, 
311.0, 0.0, 7911.0, 41.125, 37.630, 39.919, 
311.0, 0.0, 7911.0, 41.250, 37.689, 39.869, 
312.0, 0.0, 7911.0, 41.0, 37.930, 39.860, 
312.0, 0.0, 7911.0, 41.250, 38.139, 39.860, 
312.0, 0.0, 7911.0, 41.250, 37.479, 39.860, 
313.0, 0.0, 7924.0, 41.250, 37.659, 39.889, 
313.0, 0.0, 7937.0, 41.125, 38.79, 39.869, 
313.0, 0.0, 7937.0, 41.125, 38.59, 39.869, 
314.0, 0.0, 7937.0, 41.250, 37.709, 39.849, 
314.0, 0.0, 7937.0, 41.250, 37.899, 39.860, 
314.0, 0.0, 8968.500, 41.250, 38.720, 39.860, 
315.0, 0.0, 8026.0, 41.250, 38.279, 39.839, 
316.0, 0.0, 8026.0, 41.125, 38.470, 39.889, 
316.0, 0.0, 8026.0, 41.125, 38.509, 39.849, 
316.0, 0.0, 8026.0, 41.250, 38.520, 39.860, 
317.0, 0.0, 8064.0, 41.0, 38.490, 39.850, 
317.0, 0.0, 8102.0, 41.0, 38.449, 39.849, 
317.0, 0.0, 8102.0, 41.0, 38.529, 39.860, 
318.0, 0.0, 8102.0, 41.0, 38.410, 39.830, 
318.0, 0.0, 8102.0, 41.125, 38.309, 39.880, 
318.0, 0.0, 8102.0, 41.125, 38.380, 40.0, 
319.0, 0.0, 8186.0, 41.0, 38.259, 39.839, 
319.0, 0.0, 8186.0, 41.250, 38.289, 39.849, 
320.0, 0.0, 8186.0, 41.0, 38.329, 39.849, 
320.0, 0.0, 8186.0, 41.125, 38.320, 39.880, 
