Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Received message 1. Received message 2. Received message 3. Received message 4. Received message 5. Received message 6. Calibration complete! Offset is: 509 Hz. 
0:0:0, 64094.0124511, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -300.3000182, 0, 0, 0, 0, 64.3085, 27.9891, 
0:0:0, 64937.0125122, 0, 0.0, 0, 24.3838443, 137.088005, 0, 0, 0, 134.4000015, 0, 0, 0, 0, 64.3085, 28.1414, 
0:0:0, 65001.0126953, 0, 0.0, 0, 24.3838443, 137.088005, 0, 0, 0, 134.4000015, 0, 0, 0, 0, 64.3085, 28.1414, 
0:0:0, 65910.0127563, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -258.300003, 0, 0, 0, 0, -72.3715, 28.1414, 
0:0:0, 65964.0127563, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -258.300003, 0, 0, 0, 0, -72.3715, 28.1414, 
0:0:0, 66869.0127563, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, -72.3715, 28.1414, 
0:0:0, 66918.0127563, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, -72.3715, 27.9891, 
0:0:0, 67826.0132446, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, -72.3715, 28.1414, 
0:0:0, 67875.0132446, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, -72.3715, 27.9891, 
0:0:0, 68777.0132446, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 27.9891, 
0:0:0, 68827.0132446, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 28.1414, 
0:0:0, 69738.0137329, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 28.1414, 
0:0:0, 69787.0137329, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 28.1414, 
0:0:0, 70618.015686, 0, 0.0, 0, 19.4838466, 137.088005, 0, 0, 0, 82.9499969, 0, 0, 0, 0, 0.0, 28.1414, 
0:0:0, 70674.015686, 0, 0.0, 0, 19.4838466, 137.088005, 0, 0, 0, 82.9499969, 0, 0, 0, 0, 0.0, 28.1414, 
0:0:0, 71582.0158386, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -156.4500045, 0, 0, 0, 0, 0.0, 28.1414, 
0:0:0, 71635.0158691, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -156.4500045, 0, 0, 0, 0, 0.0, 28.1414, 
0:0:0, 72542.0160217, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 28.1414, 
0:0:0, 72596.0160217, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 27.9891, 
0:0:0, 73499.0161437, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 28.1414, 
0:0:0, 73548.0161437, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 27.9891, 
0:0:0, 74450.0163879, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 28.1414, 
0:0:0, 74500.0163879, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 28.1414, 
0:0:0, 75402.016632, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 28.1414, 
