Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Received message 1. Received message 2. Received message 3. Received message 4. Received message 5. Calibration timed-out...Offset is set as default: 507 Hz GPS lost
0:0:0, 51228.0080108, 0, 0.0, 0, 37.8111953, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.1266, 26.9279, 
0:0:0, 51986.0080566, 0, 0.0, 0, 36.7177848, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -9.302, 26.9279, 
0:0:0, 52824.0082397, 0, 0.0, 0, 35.7291984, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -7.9410, 26.9279, 
0:0:0, 52880.0082397, 0, 0.0, 0, 35.7291984, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -7.9410, 26.9279, 
0:0:0, 53688.0083618, 0, 0.0, 0, 34.6834373, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.1463, 27.790, 
0:0:0, 53744.0083618, 0, 0.0, 0, 34.6834373, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.1463, 26.9279, 
0:0:0, 54579.0085754, 0, 0.0, 0, 33.6050758, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.1476, 26.8713, 
0:0:0, 54640.0086059, 0, 0.0, 0, 33.6050758, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.1476, 26.9279, 
0:0:0, 55496.0088195, 0, 0.0, 0, 32.5534095, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -7.7103, 26.9279, 
0:0:0, 55553.0088195, 0, 0.0, 0, 32.5534095, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -7.7103, 26.9279, 
0:0:0, 56449.0088195, 0, 0.0, 0, 31.3949394, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.1889, 26.9279, 
0:0:0, 56510.0088195, 0, 0.0, 0, 31.3949394, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.1889, 26.9279, 
