Time [s], O2 [raw], CO2 [ppm], Caliper [deg C], Disk[deg C], Ambient [deg C],
101.0, 0.0, 1916.0, 20.750, 19.630, 20.380, 
101.0, 0.0, 1916.0, 20.750, 19.689, 20.339, 
102.0, 0.0, 1916.0, 20.875, 19.720, 20.370, 
102.0, 0.0, 1916.0, 20.750, 19.669, 20.329, 
102.0, 0.0, 10000.0, 20.750, 19.630, 20.329, 
103.0, 0.0, 1949.0, 20.750, 19.720, 20.329, 
103.0, 0.0, 1949.0, 20.750, 19.690, 20.370, 
104.0, 0.0, 1949.0, 20.750, 19.849, 20.440, 
104.0, 0.0, 1949.0, 20.750, 19.650, 20.460, 
104.0, 0.0, 1960.0, 20.750, 19.650, 20.449, 
105.0, 0.0, 1971.0, 21.0, 19.659, 20.319, 
105.0, 0.0, 1971.0, 20.750, 19.720, 20.370, 
106.0, 0.0, 1971.0, 20.750, 19.690, 20.339, 
106.0, 0.0, 1971.0, 20.750, 19.739, 20.389, 
106.0, 0.0, 1971.0, 20.875, 19.720, 20.329, 
107.0, 0.0, 1992.0, 20.750, 19.720, 20.350, 
107.0, 0.0, 1992.0, 20.750, 19.779, 20.370, 
107.0, 0.0, 1992.0, 20.750, 19.699, 20.380, 
108.0, 0.0, 1992.0, 20.750, 19.699, 20.400, 
108.0, 0.0, 1992.0, 20.750, 19.720, 20.330, 
108.0, 0.0, 10000.0, 20.750, 19.670, 20.350, 
109.0, 0.0, 2014.0, 20.750, 19.760, 20.400, 
109.0, 0.0, 2014.0, 20.875, 19.720, 20.370, 
110.0, 0.0, 2014.0, 20.875, 19.709, 20.400, 
110.0, 0.0, 2014.0, 20.875, 19.809, 20.400, 
110.0, 0.0, 2081.0, 20.750, 19.720, 20.350, 
111.0, 0.0, 2148.0, 20.875, 19.730, 20.380, 
111.0, 0.0, 2148.0, 20.750, 19.669, 20.400, 
112.0, 0.0, 2148.0, 20.750, 19.670, 20.410, 
112.0, 0.0, 2148.0, 20.750, 19.619, 20.369, 
112.0, 0.0, 2148.0, 20.750, 19.690, 20.400, 
113.0, 0.0, 2230.0, 20.875, 19.690, 20.330, 
113.0, 0.0, 2230.0, 20.750, 19.889, 20.350, 
113.0, 0.0, 2230.0, 20.875, 19.729, 20.390, 
114.0, 0.0, 2230.0, 20.750, 19.680, 20.379, 
114.0, 0.0, 2230.0, 20.750, 19.739, 20.360, 
114.0, 0.0, 10000.0, 20.750, 19.929, 20.390, 
115.0, 0.0, 2299.0, 20.750, 19.720, 20.400, 
115.0, 0.0, 2299.0, 20.750, 19.760, 20.400, 
116.0, 0.0, 2299.0, 20.750, 19.680, 20.390, 
116.0, 0.0, 2299.0, 20.750, 19.940, 20.500, 
116.0, 0.0, 2390.0, 20.750, 19.750, 20.419, 
117.0, 0.0, 2481.0, 20.875, 19.669, 20.350, 
117.0, 0.0, 2481.0, 20.875, 19.750, 20.419, 
118.0, 0.0, 2481.0, 21.0, 19.619, 20.380, 
118.0, 0.0, 2481.0, 21.0, 19.730, 20.400, 
118.0, 0.0, 2481.0, 20.750, 19.659, 20.420, 
119.0, 0.0, 2682.0, 21.0, 19.720, 20.420, 
119.0, 0.0, 2682.0, 20.750, 19.809, 20.380, 
119.0, 0.0, 2682.0, 20.750, 19.680, 20.379, 
120.0, 0.0, 2682.0, 20.875, 19.730, 20.400, 
120.0, 0.0, 2682.0, 20.750, 19.779, 20.410, 
120.0, 0.0, 2777.500, 20.875, 19.690, 20.410, 
121.0, 0.0, 2873.0, 20.750, 19.760, 20.389, 
121.0, 0.0, 2873.0, 20.750, 19.879, 20.509, 
122.0, 0.0, 2873.0, 20.875, 19.720, 20.369, 
122.0, 0.0, 2873.0, 20.875, 19.899, 20.539, 
122.0, 0.0, 6436.500, 20.750, 19.809, 20.419, 
123.0, 0.0, 3076.0, 20.875, 19.750, 20.570, 
123.0, 0.0, 3076.0, 20.875, 19.720, 20.419, 
124.0, 0.0, 3076.0, 20.875, 19.670, 20.429, 
124.0, 0.0, 3076.0, 20.875, 19.750, 20.380, 
124.0, 0.0, 3164.0, 21.0, 19.720, 20.420, 
125.0, 0.0, 3252.0, 20.875, 19.730, 20.389, 
125.0, 0.0, 3252.0, 21.0, 19.830, 20.490, 
126.0, 0.0, 3252.0, 21.0, 19.690, 20.410, 
126.0, 0.0, 3252.0, 20.875, 19.669, 20.430, 
126.0, 0.0, 3252.0, 21.0, 19.720, 20.410, 
127.0, 0.0, 3403.0, 20.750, 19.739, 20.429, 
127.0, 0.0, 3403.0, 21.0, 19.690, 20.440, 
127.0, 0.0, 3403.0, 20.750, 19.630, 20.410, 
128.0, 0.0, 3403.0, 20.875, 19.720, 20.430, 
128.0, 0.0, 3403.0, 20.750, 19.750, 20.440, 
129.0, 0.0, 3484.500, 20.875, 19.669, 20.430, 
129.0, 0.0, 3566.0, 20.875, 19.699, 20.400, 
129.0, 0.0, 3566.0, 20.875, 19.730, 20.419, 
130.0, 0.0, 3566.0, 20.875, 19.750, 20.419, 
130.0, 0.0, 3566.0, 20.875, 19.690, 20.450, 
130.0, 0.0, 3566.0, 20.875, 19.659, 20.440, 
131.0, 0.0, 3774.0, 21.0, 19.839, 20.449, 
131.0, 0.0, 3774.0, 20.875, 19.650, 20.529, 
131.0, 0.0, 3774.0, 20.875, 19.730, 20.430, 
132.0, 0.0, 3774.0, 21.0, 19.720, 20.450, 
132.0, 0.0, 3774.0, 20.875, 19.720, 20.410, 
133.0, 0.0, 10000.0, 20.750, 19.709, 20.410, 
133.0, 0.0, 3968.0, 21.0, 19.720, 20.440, 
